DATE (MM/DD/YYYY),HOUR-MST,Avg Temperature @ 50m [deg C],Avg Wind Chill Temp [deg C],Avg Dew Point Temp [deg C],Avg Relative Humidity [%],Avg Specific Humidity [g/Kg],Avg Station Pressure [mBar],Avg Sea-Level Pressure (Est) [mBar],Avg Atmospheric Electric Field [kV/m],Avg Avg Wind Speed @ 50m [m/s],Avg Avg Wind Shear [1/s],Avg Friction Velocity (u*) [m/s],Avg Est Surface Roughness [m]
9/16/2015,3,18.8073,17.6410,4.0482,40.4765,6.2507,812.3252,1016.8183,0.0457,2.3128,0.0274,0.2418,0.6653
9/16/2015,4,18.4902,16.2757,4.1994,44.5905,6.3171,812.3972,1016.9100,0.0470,2.1060,0.0355,0.2365,1.2953
9/16/2015,5,18.4022,16.3637,4.0171,43.7878,6.2361,812.4677,1016.9917,0.0493,3.1037,0.0344,0.2894,0.9049
9/16/2015,6,18.3729,15.7232,4.3273,46.6341,6.3728,812.5745,1017.1250,0.0510,3.1709,0.0408,0.2843,0.8331
9/16/2015,7,17.1759,15.7485,5.1874,49.5796,6.7670,812.9107,1017.5267,0.0448,2.6176,0.0449,0.2896,0.9921
9/16/2015,8,18.7894,19.4060,5.8790,41.2169,7.0990,813.0532,1017.7067,0.0632,2.0153,0.0359,0.1759,4.2087
9/16/2015,9,20.0108,21.1758,6.1966,37.7293,7.2559,812.8952,1017.5117,0.0728,2.0386,0.0187,0.1711,0.3563
9/16/2015,10,21.4797,23.4053,6.0031,32.5184,7.1621,812.6432,1017.2100,0.0852,3.2519,0.0508,0.2313,0.1629
9/16/2015,11,22.3557,24.3347,5.9184,30.5494,7.1256,811.9960,1016.4267,0.0745,2.8333,0.0321,0.2133,0.1931
9/16/2015,12,23.3082,24.8836,5.9228,29.5975,7.1333,811.3393,1015.6367,0.0552,2.7423,0.0275,0.2078,0.9047
9/16/2015,13,24.5717,26.3596,5.9790,27.2131,7.1676,810.6898,1014.8617,0.0737,2.6675,0.0242,0.1798,0.7034
9/16/2015,14,24.8500,26.4247,5.7288,26.6317,7.0478,810.2782,1014.3700,0.0825,3.8169,0.0445,0.1983,0.1265
9/16/2015,15,25.1275,26.4657,5.8615,26.8121,7.1150,810.0370,1014.0833,0.0872,4.3914,0.0533,0.2190,0.0578
9/16/2015,16,25.4250,26.5229,5.6947,26.4146,7.0366,809.6818,1013.6517,0.0812,4.2719,0.0501,0.2464,0.1612
9/16/2015,17,25.4037,25.9384,5.4747,26.9354,6.9289,809.7630,1013.7450,0.0682,4.3323,0.0612,0.2831,0.1606
9/16/2015,18,25.0943,24.7186,3.6803,25.5408,6.1226,809.9097,1013.9333,0.0512,4.4270,0.0679,0.3190,0.2511
9/16/2015,19,23.8530,23.5637,1.4800,23.3927,5.2227,810.1372,1014.1933,0.0435,8.7222,0.1188,0.5030,0.0824
9/16/2015,20,23.1962,22.8154,0.5655,22.9119,4.8860,810.5277,1014.6667,0.0295,9.9557,0.1302,0.6026,0.1116
9/16/2015,21,23.7564,23.1381,-0.6107,20.5100,4.4567,811.0452,1015.2850,0.0065,8.0930,0.0996,0.6680,0.4579
9/16/2015,22,23.2199,22.6464,-0.3895,21.5131,4.5363,811.3612,1015.6667,0.0078,9.5462,0.1271,0.6076,0.2059
9/16/2015,23,22.9184,21.2382,0.0177,24.3056,4.6849,811.8480,1016.2483,0.0402,5.8969,0.0906,0.3170,0.0434
9/17/2015,0,21.8491,17.9055,0.0179,29.8086,4.6862,811.7827,1016.1700,0.0428,4.8759,0.0875,0.3579,0.1420
9/17/2015,1,21.6295,17.3595,0.1607,31.1378,4.7359,811.9148,1016.3300,0.0457,4.5852,0.0901,0.7316,0.1783
9/17/2015,2,14.3745,12.3275,3.2643,53.4282,5.9248,812.7618,1017.3517,0.0513,3.9643,0.0638,0.3130,0.4191
9/17/2015,3,13.1205,11.4851,4.7273,62.9959,6.5495,813.0627,1017.7150,0.0400,1.1978,0.0127,0.8357,0.8471
9/17/2015,4,12.4976,10.4238,4.8569,67.5707,6.6087,813.2143,1017.8933,0.0292,1.0287,-0.0148,0.3672,4.0298
9/17/2015,5,12.6147,10.2557,5.0416,69.1223,6.6910,813.5555,1018.3000,0.0398,0.9669,-0.0097,0.0987,2.2101
9/17/2015,6,12.2382,9.9618,4.7371,68.9774,6.5473,813.9105,1018.7183,0.0357,1.3645,0.0016,0.2066,2.7488
9/17/2015,7,12.4309,11.2399,5.1821,65.7813,6.7502,814.5278,1019.4733,0.0508,2.7521,0.0470,0.2228,0.5212
9/17/2015,8,12.4452,12.9341,5.4232,57.7302,6.8596,814.9343,1019.9567,0.0645,4.5808,0.0669,0.2208,0.0259
9/17/2015,9,13.7350,15.0085,5.8169,53.3680,7.0473,815.2537,1020.3350,0.0732,3.2404,0.0358,0.1775,0.1413
9/17/2015,10,15.2942,16.8798,6.2740,49.4701,7.2704,815.6245,1020.7800,0.0740,2.7456,0.0145,0.2210,0.5886
9/17/2015,11,16.7869,18.6326,6.2494,44.3079,7.2590,815.5217,1020.6567,0.0863,3.3025,0.0196,0.2612,0.2291
9/17/2015,12,17.2315,19.4912,6.1303,41.6167,7.2013,815.2767,1020.3650,0.1003,4.3504,0.0127,0.2712,1.2430
9/17/2015,13,17.2792,19.3645,6.1339,41.9483,7.2075,814.8048,1019.8000,0.0833,4.6685,0.0187,0.2604,70.9970
9/17/2015,14,17.9729,19.5306,6.1346,41.5730,7.2124,814.2875,1019.1767,0.0663,3.0697,0.0146,0.2408,0.2939
9/17/2015,15,18.2553,19.1698,6.1865,42.6581,7.2426,813.7877,1018.5800,0.0542,2.1667,0.0295,0.1453,0.4468
9/17/2015,16,18.6612,19.5213,6.2130,41.8133,7.2584,813.5128,1018.2550,0.0462,2.2650,0.0295,0.1347,0.2331
9/17/2015,17,18.7210,19.5142,6.3893,42.3429,7.3496,813.2765,1017.9633,0.0472,3.2239,0.0464,0.1702,0.0957
9/17/2015,18,18.5092,18.1277,6.2492,45.7691,7.2791,813.2412,1017.9233,0.0408,2.9868,0.0555,0.2377,0.4391
9/17/2015,19,17.9741,17.0734,6.1288,48.4699,7.2181,813.2980,1017.9933,0.0373,3.0127,0.0554,0.3134,1.0684
9/17/2015,20,17.3953,16.3935,5.7745,49.3934,7.0405,813.6477,1018.4033,0.0427,2.8557,0.0478,0.2672,0.8230
9/17/2015,21,16.6822,15.2915,5.6633,52.5763,6.9834,813.9535,1018.7733,0.0430,2.8925,0.0411,0.2078,0.3412
9/17/2015,22,16.3087,15.0346,5.5569,52.8406,6.9348,813.6047,1018.3550,0.0583,4.5971,0.0643,0.3694,0.5574
9/17/2015,23,16.1883,14.8805,5.4361,53.0805,6.8786,813.3975,1018.1117,0.0568,4.0316,0.0586,0.3115,0.4094
9/18/2015,0,15.6544,13.6872,5.1700,56.1251,6.7542,813.1833,1017.8517,0.0512,3.3433,0.0404,0.2382,0.3395
9/18/2015,1,15.4965,12.5963,5.0085,59.5429,6.6789,813.1277,1017.7900,0.0445,1.4949,0.0301,0.1982,0.2213
9/18/2015,2,14.4080,12.2650,4.9293,60.0951,6.6438,812.9183,1017.5300,0.0560,3.4687,0.0564,0.2803,0.3223
9/18/2015,3,11.0482,8.4704,5.3710,76.3503,6.8487,813.2895,1017.9767,0.0522,5.9921,0.1125,0.5199,0.5831
9/18/2015,4,9.8969,7.1962,5.6264,80.2031,6.9648,814.0288,1018.8683,0.0518,6.9206,0.1161,0.5383,0.3129
9/18/2015,5,9.8716,7.3647,5.4582,78.4937,6.8771,814.8197,1019.8150,0.0515,7.0698,0.1154,0.5656,0.3570
9/18/2015,6,10.0394,8.8020,5.2638,77.3969,6.7779,815.6757,1020.8400,0.0432,3.5854,0.0692,0.3557,0.9162
9/18/2015,7,9.9789,9.6417,5.7748,76.4542,7.0164,816.4520,1021.7767,0.0460,1.8178,0.0280,0.2267,1.9776
9/18/2015,8,10.3651,10.5042,6.0255,70.1232,7.1370,816.6978,1022.0733,0.0698,5.3906,0.1421,0.3794,0.1487
9/18/2015,9,11.0225,11.5897,6.1031,63.2104,7.1757,816.7237,1022.1033,0.1285,8.4395,0.2036,0.5366,0.0840
9/18/2015,10,11.8679,12.6732,6.0809,59.1992,7.1617,817.0128,1022.4533,0.1445,9.2001,0.2242,0.6035,0.0826
9/18/2015,11,14.7327,16.9294,5.6902,47.0250,6.9783,817.0363,1022.4733,0.1290,5.1949,0.0813,0.3411,0.2088
9/18/2015,12,14.7479,17.0823,6.0666,47.7790,7.1572,816.9755,1022.4017,0.1202,4.9010,0.0773,0.3114,2.1696
9/18/2015,13,15.8897,18.2226,5.9327,44.3044,7.0925,816.5853,1021.9333,0.0855,3.8166,0.0214,0.4427,11.3905
9/18/2015,14,16.4239,18.5967,5.2265,41.2556,6.7549,816.4380,1021.7567,0.0783,4.2783,0.0224,0.3195,0.1305
9/18/2015,15,16.8168,18.5090,4.6865,40.0316,6.5034,816.6085,1021.9667,0.0663,3.4803,0.0309,0.1991,0.1891
9/18/2015,16,17.1089,18.3530,2.1878,33.9020,5.4572,816.9882,1022.4183,0.0688,4.0519,0.0246,0.2041,0.0912
9/18/2015,17,17.1442,17.8132,0.7413,31.5629,4.9089,817.4168,1022.9317,0.0418,3.5610,0.0069,0.2255,0.1291
9/18/2015,18,16.5987,16.5775,-0.1956,31.8217,4.5711,817.8625,1023.4650,0.0262,3.5459,0.0108,0.2926,0.4575
9/18/2015,19,15.1461,14.9965,-0.0248,35.2194,4.6260,818.5562,1024.3017,0.0335,4.2708,0.0201,0.2921,0.1997
9/18/2015,20,14.0184,13.7489,1.3279,42.2470,5.1064,819.3458,1025.2467,0.0327,3.5010,0.0245,0.2836,0.5881
9/18/2015,21,13.2258,12.8354,1.7458,46.5425,5.2589,819.8512,1025.8483,0.0355,3.0363,0.0362,0.2507,0.5212
9/18/2015,22,12.4019,11.9603,2.0030,50.4676,5.3557,819.9912,1026.0167,0.0232,2.3054,0.0328,0.2476,1.2671
9/18/2015,23,10.9977,10.3934,2.1803,56.4532,5.4244,819.9752,1026.0017,0.0285,2.7764,0.0470,0.2406,0.6145
9/19/2015,0,10.1427,9.4899,2.0366,59.3702,5.3716,819.5485,1025.4917,0.0308,2.6895,0.0319,0.2507,0.6962
9/19/2015,1,9.6496,8.5134,1.7385,62.1345,5.2604,819.1788,1025.0483,0.0338,2.5567,0.0366,0.2180,0.5467
9/19/2015,2,9.1721,7.3407,1.6157,64.5469,5.2168,818.7567,1024.5300,0.0383,3.2429,0.0466,0.2356,0.2914
9/19/2015,3,8.7944,7.2384,1.4063,65.3615,5.1422,818.2880,1023.9733,0.0408,3.4825,0.0583,0.3006,0.6415
9/19/2015,4,8.4547,6.5764,1.2297,64.5687,5.0793,817.9252,1023.5300,0.0448,3.4267,0.0444,0.2266,0.1728
9/19/2015,5,8.3326,5.7163,0.7946,65.8103,4.9240,817.6307,1023.1883,0.0462,3.4899,0.0413,0.2345,0.2017
9/19/2015,6,8.3832,5.5795,0.7586,68.2802,4.9117,817.5488,1023.0900,0.0405,3.3116,0.0430,0.2610,0.3792
9/19/2015,7,8.6884,7.4453,1.4577,64.9271,5.1666,817.5863,1023.1367,0.0503,3.2249,0.0421,0.3031,0.9768
9/19/2015,8,9.6194,10.2419,2.0238,55.4909,5.3815,817.3220,1022.8117,0.0683,1.9860,0.0207,0.2148,0.0881
9/19/2015,9,11.3814,12.6628,2.6757,50.4181,5.6402,817.0422,1022.4767,0.0795,1.3867,0.0132,0.1343,0.3491
9/19/2015,10,12.8068,14.1928,3.3268,47.5747,5.9083,816.8630,1022.2683,0.0845,2.0910,0.0166,0.1687,0.5540
9/19/2015,11,14.0976,15.6298,4.2805,46.6357,6.3228,816.3608,1021.6650,0.0847,1.8807,0.0129,0.1811,0.3652
9/19/2015,12,16.7166,18.4978,4.3127,39.1925,6.3438,815.5213,1020.6617,0.0860,2.3926,0.0228,0.1631,0.6106
9/19/2015,13,18.6390,20.7078,3.5901,32.3766,6.0342,814.9655,1019.9867,0.0865,3.1573,0.0216,0.2060,0.2849
9/19/2015,14,19.7427,21.6992,2.8510,28.8931,5.7303,814.4092,1019.3317,0.0872,3.2182,0.0079,0.2012,1.3043
9/19/2015,15,19.8472,21.3648,3.1366,30.0988,5.8490,814.0057,1018.8433,0.0807,3.2309,0.0211,0.1939,0.8909
9/19/2015,16,20.3415,21.2949,2.0920,28.0787,5.4344,813.8190,1018.6217,0.0715,2.6555,0.0316,0.1845,0.3241
9/19/2015,17,20.4704,21.2175,2.9456,30.2353,5.8071,813.9760,1018.8000,0.0598,1.5955,0.0147,0.1472,1.3339
9/19/2015,18,19.0268,18.8145,4.7344,39.4709,6.5442,814.2843,1019.1733,0.0425,3.0038,0.0469,0.2053,0.3397
9/19/2015,19,18.1674,16.5908,4.4477,44.5141,6.4112,814.6085,1019.5633,0.0313,2.7298,0.0361,0.2698,1.1577
9/19/2015,20,18.4304,15.9146,3.6418,43.8369,6.0530,815.3020,1020.3983,0.0185,2.3316,0.0166,0.1377,0.0682
9/19/2015,21,18.8202,15.7358,2.5557,41.1196,5.6025,815.7983,1020.9817,0.0170,1.8927,0.0112,0.1584,0.5479
9/19/2015,22,19.1743,15.9158,1.3709,37.3251,5.1461,815.9902,1021.2267,0.0295,2.0487,0.0257,0.1811,0.1216
9/19/2015,23,18.7230,16.1130,-0.9444,30.7854,4.3123,815.9902,1021.2233,0.0312,3.8971,0.0486,0.2607,0.1598
9/20/2015,0,18.7438,16.3392,-3.1650,25.2988,3.5830,815.7365,1020.9217,0.0297,4.6415,0.0715,0.4831,0.9837
9/20/2015,1,19.0121,15.7389,-3.5430,25.1781,3.4661,815.6980,1020.8683,0.0428,5.4011,0.0827,0.4318,0.3666
9/20/2015,2,16.2399,13.4512,-2.5363,32.2564,3.7817,816.0820,1021.3317,0.0375,2.0139,0.0377,0.2538,1.1511
9/20/2015,3,16.2722,13.8333,-3.9084,27.7713,3.3581,816.3607,1021.6633,0.0345,1.4103,0.0147,0.1541,0.5989
9/20/2015,4,16.6253,13.4691,-4.4175,27.2767,3.2158,816.6057,1021.9533,0.0367,1.8640,0.0125,0.1638,0.2921
9/20/2015,5,17.6905,15.6454,-3.2058,26.3053,3.5758,816.6767,1022.0417,0.0353,3.7385,0.0457,0.3487,0.6603
9/20/2015,6,18.2044,17.0640,-4.7289,20.7583,3.1295,816.7732,1022.1617,0.0327,7.5187,0.1016,0.4692,0.1586
9/20/2015,7,17.2865,16.1239,-4.3187,23.1462,3.2403,817.0475,1022.4933,0.0597,4.5879,0.0628,0.3756,0.5519
9/20/2015,8,18.9669,19.1620,-2.4615,22.4239,3.7931,817.1817,1022.6550,0.0433,5.8633,0.0722,0.3736,0.2675
9/20/2015,9,20.2162,21.2755,-1.3917,21.6102,4.1561,816.9532,1022.3750,0.0652,4.7476,0.0534,0.2472,0.4447
9/20/2015,10,20.0923,21.7635,0.5710,24.5836,4.8583,816.8853,1022.3000,0.0932,3.2942,0.0221,0.2463,0.3067
9/20/2015,11,19.7756,21.4729,2.8865,29.4054,5.7271,817.0150,1022.4433,0.0937,3.7343,0.0401,0.1765,0.0979
9/20/2015,12,20.9315,22.4488,3.0427,28.0420,5.7940,816.9300,1022.3450,0.0825,3.3914,0.0350,0.1810,0.1211
9/20/2015,13,22.1146,23.9335,1.2548,22.5736,5.1044,816.3758,1021.6833,0.0835,3.2102,0.0188,0.1784,0.1934
9/20/2015,14,22.9973,25.0260,-0.0846,19.1150,4.6255,815.5667,1020.7100,0.0858,3.0149,0.0175,0.1987,0.2177
9/20/2015,15,23.9085,25.6944,-0.6561,17.5329,4.4172,815.1442,1020.2067,0.0772,2.5307,0.0233,0.3917,0.4144
9/20/2015,16,24.3557,26.1158,-1.0505,16.5485,4.2747,815.0745,1020.1250,0.0770,2.3747,0.0320,0.1694,1.9323
9/20/2015,17,24.4570,25.4465,-1.4956,16.5904,4.1193,815.1347,1020.1950,0.0698,1.5589,0.0214,0.2324,0.7328
9/20/2015,18,23.4592,22.4822,-1.0492,20.8337,4.2784,815.4247,1020.5483,0.0355,1.3769,0.0151,0.1165,0.3217
9/20/2015,19,21.9932,19.3964,-1.1839,24.6093,4.2248,815.8040,1020.9983,0.0367,2.8855,0.0293,0.2843,1.0353
9/20/2015,20,21.3716,19.0473,-1.2240,25.0489,4.2071,816.3198,1021.6100,0.0380,3.2981,0.0398,0.2589,0.4366
9/20/2015,21,21.2742,17.9736,-1.3550,26.5393,4.1608,816.4967,1021.8317,0.0267,3.3485,0.0268,0.2484,0.3412
9/20/2015,22,21.3859,17.3852,-1.6738,26.8204,4.0547,816.1940,1021.4650,0.0203,2.6241,0.0182,0.1774,0.4303
9/20/2015,23,21.2309,17.9632,-2.3114,24.5218,3.8443,815.9242,1021.1317,0.0320,2.0997,0.0289,0.2604,1.1282
9/21/2015,0,20.1529,18.1806,-2.8047,23.1982,3.6893,815.6497,1020.8150,0.0373,1.8759,0.0225,0.2908,2.6110
9/21/2015,1,20.9477,19.4721,-2.8705,21.2594,3.6709,815.2257,1020.3017,0.0658,6.4679,0.0981,0.5057,0.4207
9/21/2015,2,20.0903,17.5514,-3.1695,23.3955,3.5809,814.9860,1020.0200,0.0547,4.3651,0.0764,0.3722,0.5462
9/21/2015,3,20.1543,17.1254,-2.8034,24.7795,3.6935,814.8200,1019.8217,0.0458,3.8715,0.0537,0.5096,1.2065
9/21/2015,4,18.3582,15.3543,-2.7494,27.9143,3.7108,814.9062,1019.9200,0.0522,2.0997,0.0316,0.1992,0.5026
9/21/2015,5,17.0274,14.6973,-2.5562,29.5404,3.7692,815.2632,1020.3467,0.0532,2.7373,0.0363,0.2231,0.5603
9/21/2015,6,17.2562,14.9542,-2.9063,28.2475,3.6582,815.6543,1020.8217,0.0495,2.3719,0.0360,0.2524,0.9888
9/21/2015,7,18.6071,15.6397,-1.9485,29.2982,3.9736,816.0358,1021.2767,0.0528,2.7612,0.0330,0.4010,2.3243
9/21/2015,8,19.3335,19.1636,-0.1897,27.1301,4.5816,816.2802,1021.5683,0.0657,2.0143,0.0192,0.1939,0.8882
9/21/2015,9,20.8741,21.9938,-0.9065,21.4731,4.3206,816.2958,1021.5917,0.0790,1.6038,0.0102,0.1072,0.2532
9/21/2015,10,22.6129,24.0936,-0.4911,19.5500,4.4731,816.0818,1021.3233,0.0808,2.2615,0.0186,0.1594,0.3984
9/21/2015,11,23.3591,25.1682,0.7535,20.1762,4.9258,815.7817,1020.9700,0.0818,3.4475,0.0414,0.2303,0.2272
9/21/2015,12,23.9475,26.2368,0.8333,19.0709,4.9555,815.3473,1020.4450,0.0885,4.4006,0.0724,0.2561,0.0835
9/21/2015,13,24.8453,27.2052,-0.4694,16.3008,4.4894,814.6293,1019.5867,0.1028,4.9081,0.0746,0.2929,0.0721
9/21/2015,14,25.5773,27.9453,-1.2683,14.6013,4.2046,813.9633,1018.7950,0.0925,4.3313,0.0505,0.2863,0.1907
9/21/2015,15,26.1841,28.0974,-1.7499,13.8993,4.0407,813.5115,1018.2483,0.0792,3.5553,0.0476,0.2250,0.8588
9/21/2015,16,26.7572,28.2427,-1.6710,13.8747,4.0683,813.3558,1018.0617,0.0693,2.7729,0.0420,0.2107,0.3602
9/21/2015,17,26.7389,27.4617,-1.8644,14.2872,4.0023,813.5580,1018.3000,0.0612,3.0008,0.0338,0.2027,0.1943
9/21/2015,18,25.7004,24.1304,-2.3780,16.7139,3.8329,813.8767,1018.6900,0.0347,3.2332,0.0443,0.4111,1.8102
9/21/2015,19,24.3973,22.3112,-2.1029,19.0483,3.9213,814.2807,1019.1667,0.0370,1.9774,0.0198,0.2300,0.4819
9/21/2015,20,24.0205,21.3995,-2.7568,19.0587,3.7075,814.8760,1019.8833,0.0402,3.2006,0.0409,0.2213,0.1935
9/21/2015,21,23.1462,20.3018,-2.8974,20.1479,3.6630,815.1527,1020.2150,0.0418,4.0048,0.0439,0.3345,0.5338
9/21/2015,22,22.9741,19.6763,-2.7681,21.1847,3.7029,815.2092,1020.2817,0.0318,2.7963,0.0227,0.2203,0.3335
9/21/2015,23,22.3641,19.1063,-3.1528,21.2347,3.5854,815.0307,1020.0717,0.0450,3.7292,0.0442,0.2754,0.2994
9/22/2015,0,19.6872,17.6976,-2.8765,23.7453,3.6691,815.1820,1020.2417,0.0590,5.2813,0.0832,0.4216,0.4683
9/22/2015,1,20.1643,18.4891,-2.9277,22.4878,3.6529,815.2308,1020.3100,0.0625,5.5650,0.0789,0.3826,0.2198
9/22/2015,2,19.5399,18.1861,-3.0233,22.7112,3.6238,815.1897,1020.2650,0.0690,6.3078,0.0920,0.4299,0.1866
9/22/2015,3,19.0006,17.5019,-2.8811,23.9400,3.6681,815.0692,1020.1133,0.0697,6.1804,0.0840,0.4030,0.1510
9/22/2015,4,19.4278,17.6655,-3.0420,23.4337,3.6191,814.9708,1020.0083,0.0698,5.9040,0.0760,0.4140,0.2349
9/22/2015,5,19.1886,17.4136,-3.2895,23.3302,3.5439,815.0320,1020.0683,0.0680,5.6028,0.0725,0.4594,0.5160
9/22/2015,6,19.3728,17.5877,-3.2557,23.1514,3.5521,815.5017,1020.6383,0.0587,4.6990,0.0592,0.3959,0.6302
9/22/2015,7,18.8715,17.3618,-1.9461,26.3959,3.9730,815.9552,1021.1817,0.0547,3.1481,0.0397,0.3941,1.3747
9/22/2015,8,18.5982,19.0764,-0.3911,26.8677,4.5101,816.0482,1021.2900,0.0587,2.4737,0.0266,0.1769,0.3260
9/22/2015,9,19.4423,20.6819,1.6607,28.2709,5.2626,816.3480,1021.6483,0.0658,3.7182,0.0440,0.1684,0.0227
9/22/2015,10,19.3358,20.6965,2.0845,29.1038,5.4160,816.3917,1021.6950,0.0713,4.8728,0.0626,0.2239,0.0257
9/22/2015,11,19.3711,20.9011,2.3223,29.2230,5.5073,816.2748,1021.5667,0.0780,3.9394,0.0487,0.1833,0.0342
9/22/2015,12,19.1617,20.2188,4.3675,35.2822,6.3773,815.8408,1021.0417,0.0840,4.5586,0.0580,0.2310,0.0448
9/22/2015,13,19.5692,21.2284,6.1697,37.5242,7.2192,815.6735,1020.8483,0.0923,4.0786,0.0471,0.1960,0.0632
9/22/2015,14,19.7984,21.0199,7.3204,41.1593,7.8182,815.4560,1020.5750,0.0847,3.3418,0.0372,0.1760,0.0723
9/22/2015,15,20.2643,21.6249,8.5067,42.9785,8.4755,815.1720,1020.2367,0.0783,2.9327,0.0307,0.1782,0.9575
9/22/2015,16,20.4978,22.1799,8.9393,42.7954,8.7308,814.8580,1019.8667,0.0770,4.0145,0.0498,0.1858,0.0395
9/22/2015,17,19.8131,20.1711,9.2678,49.4895,8.9250,814.9913,1020.0183,0.0613,3.4090,0.0569,0.2124,0.1496
9/22/2015,18,19.3580,18.9480,9.7299,55.0760,9.2059,815.0700,1020.1167,0.0437,3.0178,0.0558,0.2904,0.9528
9/22/2015,19,18.8686,17.9821,9.4303,57.3345,9.0195,815.3205,1020.4233,0.0363,2.7727,0.0449,0.2724,1.0410
9/22/2015,20,18.2939,16.9088,9.1649,60.2675,8.8577,815.4940,1020.6183,0.0407,3.8794,0.0671,0.3662,0.8752
9/22/2015,21,18.3365,17.1045,9.0148,58.9206,8.7653,815.7502,1020.9383,0.0405,4.1235,0.0703,0.3296,0.4181
9/22/2015,22,18.4536,17.8744,8.8108,55.3537,8.6498,815.3277,1020.4283,0.0502,4.6242,0.0657,0.3648,0.3938
9/22/2015,23,18.9268,18.2720,8.2019,51.8076,8.3026,815.1707,1020.2400,0.0492,4.3767,0.0599,0.3204,0.2902
9/23/2015,0,18.4736,17.7084,7.1433,49.9338,7.7253,814.9973,1020.0400,0.0347,3.8685,0.0581,0.3278,0.6906
9/23/2015,1,17.7950,16.6081,7.5699,55.1737,7.9550,815.0757,1020.1200,0.0297,4.0853,0.0783,0.3889,0.5669
9/23/2015,2,16.3554,15.2229,8.3110,62.9385,8.3820,814.8153,1019.8183,0.0330,5.2951,0.0860,0.4190,0.4271
9/23/2015,3,12.8994,12.3906,10.4662,85.5201,9.6800,814.4695,1019.4083,0.0412,5.1456,0.0789,0.3901,0.3274
9/23/2015,4,11.6784,11.9281,11.4126,95.8974,10.3029,814.8243,1019.8200,0.0545,2.6557,0.0375,0.1925,0.3556
9/23/2015,5,12.1912,11.7758,11.0528,94.2930,10.0588,814.9413,1019.9550,0.0505,2.7997,0.0318,0.1814,0.1438
9/23/2015,6,13.1142,11.9029,10.6945,92.1567,9.8193,815.2017,1020.2717,0.0513,2.1054,0.0203,0.1843,0.7923
9/23/2015,7,11.8326,10.7363,10.1861,96.3607,9.4838,815.7558,1020.9433,0.0553,2.1183,0.0405,0.2400,1.0522
9/23/2015,8,12.0409,12.5388,11.3751,91.7106,10.2692,815.9622,1021.1850,0.0587,2.8963,0.0403,0.1907,0.4454
9/23/2015,9,13.5309,14.7889,11.9492,83.1830,10.6574,816.1043,1021.3650,0.0757,1.3012,0.0127,0.1223,0.4825
9/23/2015,10,16.2375,17.7710,11.7808,68.0320,10.5406,816.0600,1021.3033,0.0835,1.8887,0.0078,0.2091,0.7352
9/23/2015,11,18.3894,20.0546,12.1417,60.3815,10.7934,816.1643,1021.4217,0.0798,1.9277,0.0078,0.1685,0.7737
9/23/2015,12,20.2487,21.8535,11.3899,51.4682,10.2741,816.0378,1021.2700,0.0915,1.9681,0.0135,0.1521,0.5481
9/23/2015,13,21.5022,23.2706,9.6122,41.9934,9.1339,816.0533,1021.2967,0.0787,2.9313,0.0300,0.1507,0.7651
9/23/2015,14,22.3964,23.8840,8.0482,36.3791,8.2102,815.8018,1020.9933,0.0927,2.6872,0.0281,0.1476,0.2226
9/23/2015,15,23.1230,23.9066,6.9034,33.5575,7.5946,815.5610,1020.7167,0.0763,1.8230,0.0188,0.1569,2.6203
9/23/2015,16,23.5582,24.5830,6.9441,32.3490,7.6170,815.5307,1020.6767,0.0720,1.9557,0.0196,0.1263,0.6399
9/23/2015,17,23.7449,24.2325,6.1481,31.2443,7.2062,815.8863,1021.0933,0.0620,3.1828,0.0498,0.1813,0.1238
9/23/2015,18,22.9014,22.2538,4.9502,32.3952,6.6350,816.2560,1021.5400,0.0358,2.0351,0.0252,0.1967,0.8180
9/23/2015,19,22.2126,19.4158,4.1680,36.6689,6.2744,816.7273,1022.0950,0.0283,1.3531,-0.0018,0.1402,0.5556
9/23/2015,20,21.8101,18.0410,5.4558,43.5359,6.8564,817.2048,1022.6800,0.0175,1.3128,-0.0012,0.1185,0.1736
9/23/2015,21,20.7784,17.8371,5.6634,44.7444,6.9515,817.7247,1023.2950,0.0330,1.4412,0.0136,0.1628,0.7752
9/23/2015,22,20.0497,17.5403,5.5877,45.3482,6.9166,817.9987,1023.6317,0.0348,3.4778,0.0454,0.2856,0.4384
9/23/2015,23,19.9649,16.6004,5.6794,48.4609,6.9555,818.3095,1024.0033,0.0238,2.5497,0.0311,0.1696,0.0733
9/24/2015,0,19.6720,16.7049,5.6165,47.9235,6.9259,818.5687,1024.3217,0.0390,3.2904,0.0431,0.2780,0.5424
9/24/2015,1,18.3379,15.8101,3.9676,45.0902,6.1696,818.9397,1024.7717,0.0453,4.4836,0.0695,0.4041,0.8023
9/24/2015,2,17.4352,15.3307,3.5186,45.1414,5.9700,819.3635,1025.2767,0.0417,3.7100,0.0572,0.3488,0.9266
9/24/2015,3,15.8671,13.9279,3.4155,49.0341,5.9240,819.7027,1025.6833,0.0433,3.5688,0.0616,0.3064,0.6355
9/24/2015,4,16.5347,13.2083,3.3762,50.9916,5.9077,819.8678,1025.8683,0.0273,2.9008,0.0380,0.2315,0.3208
9/24/2015,5,14.9489,12.6802,4.3127,57.1659,6.3318,820.3217,1026.4133,0.0475,3.2014,0.0469,0.3414,1.2254
