,DATE,HOUR,Avg Relative Humidity[%],Avg Specific Humidity[g/Kg],Wind Speed[m/s],Avg Temp[deg C],Solar Power[KW]
7424,11/6/2015,9,71.2304,3.4203,2.2602,-0.2188,0.262
7425,11/6/2015,10,67.3369,3.5668,1.6446,0.6259,0.100
7426,11/6/2015,11,57.5114,3.341,2.4174,1.8236,0.007
7427,11/6/2015,12,44.0283,2.9116,4.4038,3.4298,0
7428,11/6/2015,13,36.7992,2.5672,7.8468,3.9684,0
7429,11/6/2015,14,38.2989,2.6545,6.4305,3.9701,0
7430,11/6/2015,15,41.6707,2.8295,3.2012,3.886,0
7431,11/6/2015,16,35.4406,2.3267,4.3508,4.1476,0
7432,11/6/2015,17,42.2926,2.4144,3.6672,3.0587,0
7433,11/6/2015,18,83.2583,3.865,4.7716,0.4257,0
7434,11/6/2015,19,98.4286,4.3754,1.9738,-1.0932,0
7435,11/6/2015,20,94.9972,3.9394,2.5883,-1.0687,0
7436,11/6/2015,21,97.8579,3.7892,6.1642,-1.3848,0
7437,11/6/2015,22,99.2034,3.8667,7.1344,-1.4318,0.007
7438,11/6/2015,23,94.9744,3.6933,4.3141,-1.2414,0.087
7439,11/7/2015,0,88.1988,3.3462,1.6411,-0.261,0.278
7440,11/7/2015,1,70.9505,3.025,2.3094,0.5399,0.518
7441,11/7/2015,2,65.3197,2.7022,1.3705,0.4807,0.645
7442,11/7/2015,3,55.0067,2.3096,3.9359,0.8896,0.772
7443,11/7/2015,4,53.9353,2.1536,1.9364,0.0912,0.822
7444,11/7/2015,5,55.3298,2.0921,1.1044,0.6687,0.819
7445,11/7/2015,6,53.2993,1.9736,1.3147,0.0225,0.766
7446,11/7/2015,7,53.9074,1.9391,0.7971,0.415,0.667
7447,11/7/2015,8,48.793,2.1285,1.1248,1.0607,0.520
7448,11/7/2015,9,50.3977,2.6684,0.8185,1.18,0.328
7449,11/7/2015,10,41.3992,2.5832,2.2546,2.9535,0.109
7450,11/7/2015,11,29.899,2.1728,3.4612,4.4449,0
7451,11/7/2015,12,29.412,2.3629,3.3722,5.9922,0
7452,11/7/2015,13,25.0267,2.1571,3.4627,7.1034,0
7453,11/7/2015,14,19.6285,1.8094,3.2465,8.0459,0
7454,11/7/2015,15,16.4027,1.5554,2.4844,8.556,0
7455,11/7/2015,16,17.6406,1.6004,2.3939,8.6459,0
7456,11/7/2015,17,25.6906,1.8008,0.9233,7.8867,0
7457,11/7/2015,18,37.4588,2.1275,1.0169,7.2149,0
7458,11/7/2015,19,37.8862,2.1262,0.8634,6.869,0
7459,11/7/2015,20,38.0763,2.0664,1.1685,6.0469,0
7460,11/7/2015,21,38.7079,2.0465,1.9287,5.321,0
7461,11/7/2015,22,41.3262,2.0897,0.9538,5.1717,0.006
7462,11/7/2015,23,42.526,2.1341,0.541,5.8487,0.140
7463,11/8/2015,0,40.7588,2.1331,1.7116,6.0063,0.343
7464,11/8/2015,1,43.828,2.2009,3.0697,5.326,0.509
7465,11/8/2015,2,37.7065,2.0603,1.1,5.509,0.645
7466,11/8/2015,3,36.3318,2.0232,0.9995,6.291,0.753
7467,11/8/2015,4,30.9371,1.8842,0.6361,7.7189,0.807
7468,11/8/2015,5,30.4921,1.8175,0.5741,7.5869,0.803
7469,11/8/2015,6,27.7892,1.7854,0.9833,9.495,0.753
7470,11/8/2015,7,25.64,1.7484,0.5059,9.4009,0.657
7471,11/8/2015,8,25.6967,2.0312,0.6663,9.4508,0.513
7472,11/8/2015,9,26.7261,2.5416,0.6126,10.038,0.324
7473,11/8/2015,10,23.2347,2.6258,1.0917,11.7568,0.111
7474,11/8/2015,11,21.9493,2.8415,1.1417,13.6687,0
7475,11/8/2015,12,18.8401,2.694,2.1428,15.1466,0
7476,11/8/2015,13,17.2387,2.6,3.1289,15.6328,0
7477,11/8/2015,14,15.6797,2.4045,2.6079,15.9711,0
7478,11/8/2015,15,13.8168,2.1458,1.5092,16.4313,0
7479,11/8/2015,16,19.8082,2.7232,2.4647,15.3317,0
7480,11/8/2015,17,30.6473,3.0604,1.7431,13.9181,0
7481,11/8/2015,18,34.0133,2.9582,2.4291,12.702,0
7482,11/8/2015,19,32.6145,2.7367,4.0684,11.7004,0
7483,11/8/2015,20,29.9809,2.5245,4.7224,10.6419,0
7484,11/8/2015,21,28.4334,2.2448,4.6158,10.2284,0
7485,11/8/2015,22,31.3041,2.2124,2.9243,9.1171,0.008
7486,11/8/2015,23,33.0015,2.221,1.4404,9.0861,0.124
7487,11/9/2015,0,30.7353,2.2626,2.5492,8.9819,0.258
7488,11/9/2015,1,35.4373,2.27,1.6432,8.7689,0.431
7489,11/9/2015,2,37.553,2.3645,0.5561,7.5105,0.609
7490,11/9/2015,3,44.0873,2.4913,0.975,7.3348,0.735
7491,11/9/2015,4,44.4894,2.5089,1.5694,7.2409,0.789
7492,11/9/2015,5,44.4096,2.4388,1.0758,7.0408,0.784
7493,11/9/2015,6,43.2112,2.3963,1.3996,6.976,0.735
7494,11/9/2015,7,44.4738,2.4725,1.9531,7.0537,0.640
7495,11/9/2015,8,42.0618,2.7935,1.842,7.4594,0.498
7496,11/9/2015,9,33.6049,2.9237,2.7478,7.5166,0.314
7497,11/9/2015,10,30.6455,2.8312,3.5778,8.1361,0.113
7498,11/9/2015,11,29.3935,2.8538,3.663,8.7994,0
7499,11/9/2015,12,29.0634,2.9948,2.8009,9.7544,0
7500,11/9/2015,13,26.6315,2.9971,2.9751,10.9194,0
7501,11/9/2015,14,24.4952,2.8255,2.2203,11.6348,0
7502,11/9/2015,15,23.0435,2.6638,2.1944,11.923,0
7503,11/9/2015,16,23.3081,2.5841,1.7045,11.758,0
7504,11/9/2015,17,32.3413,2.9014,1.5064,11.2239,0
7505,11/9/2015,18,41.0298,2.9378,1.5861,10.5622,0
7506,11/9/2015,19,44.7077,3.028,3.1316,9.8039,0
7507,11/9/2015,20,39.0783,2.8525,1.1486,9.3001,0
7508,11/9/2015,21,41.9273,2.8128,1.3903,9.425,0
7509,11/9/2015,22,38.7978,2.6896,2.1738,9.9707,0.007
7510,11/9/2015,23,34.7572,2.4741,1.3732,9.5999,0.085
7511,11/10/2015,0,33.5762,2.3272,2.3767,9.6418,0.246
7512,11/10/2015,1,31.8154,2.225,2.8593,9.2288,0.514
7513,11/10/2015,2,34.1449,2.204,2.5254,8.0663,0.683
7514,11/10/2015,3,31.1185,2.1297,2.657,10.7987,0.773
7515,11/10/2015,4,29.4978,2.1233,4.8686,9.9305,0.811
7516,11/10/2015,5,27.3309,2.1235,1.9468,10.6927,0.804
7517,11/10/2015,6,27.0646,2.179,2.8603,10.9799,0.753
7518,11/10/2015,7,29.7538,2.2225,2.4236,10.4263,0.656
7519,11/10/2015,8,29.054,2.4522,2.5112,11.0996,0.512
7520,11/10/2015,9,24.8137,2.6723,2.185,11.0222,0.323
7521,11/10/2015,10,23.0948,2.608,3.2028,11.1964,0.113
7522,11/10/2015,11,23.8567,2.8493,3.5326,11.8308,0
7523,11/10/2015,12,20.5146,2.559,3.9591,12.6112,0
7524,11/10/2015,13,21.3995,2.7563,4.1435,13.0333,0
7525,11/10/2015,14,35.636,4.1754,5.5767,11.6615,0
7526,11/10/2015,15,34.6599,4.0017,5.6175,11.6886,0
7527,11/10/2015,16,35.51,3.8559,5.9583,11.4045,0
7528,11/10/2015,17,39.1781,3.6463,5.7353,10.6485,0
7529,11/10/2015,18,37.923,3.5061,7.1374,10.2916,0
7530,11/10/2015,19,36.8287,3.3524,6.745,9.9105,0
7531,11/10/2015,20,38.3785,3.4009,7.6245,9.2884,0
7532,11/10/2015,21,55.0096,4.1877,9.9869,6.8327,0
7533,11/10/2015,22,65.1369,4.3815,11.1223,4.5814,0.010
7534,11/10/2015,23,74.874,4.5831,9.9568,3.1788,0.111
7535,11/11/2015,0,85.6542,4.6282,10.6133,1.5611,0.289
7536,11/11/2015,1,99.2814,4.6721,9.1631,-0.3094,0.513
7537,11/11/2015,2,100.0,4.5291,8.4108,-0.8252,0.678
7538,11/11/2015,3,100.0,4.5281,7.9817,-0.8527,0.768
7539,11/11/2015,4,100.0,4.5206,6.2525,-0.8353,0.807
7540,11/11/2015,5,100.0,4.5621,5.1908,-0.5691,0.799
7541,11/11/2015,6,100.0,4.368,4.9166,-1.2672,0.749
7542,11/11/2015,7,100.0,4.4703,5.1263,-0.7465,0.655
7543,11/11/2015,8,100.0,4.7005,2.5838,0.6504,0.510
7544,11/11/2015,9,99.9923,4.8174,1.7573,0.9199,0.322
7545,11/11/2015,10,99.9997,5.0042,7.7338,2.6269,0.118
7546,11/11/2015,11,74.7358,3.9377,12.7884,2.4524,0
7547,11/11/2015,12,52.8716,2.8745,17.2401,2.7533,0
7548,11/11/2015,13,41.3011,2.3532,12.4445,2.7043,0
7549,11/11/2015,14,37.7084,2.1514,16.0108,2.6869,0
7550,11/11/2015,15,36.9516,2.0924,21.4848,2.6433,0
7551,11/11/2015,16,34.4977,1.9812,22.522,2.9441,0
7552,11/11/2015,17,34.7214,1.9529,19.8729,2.6404,0
7553,11/11/2015,18,38.3804,2.1334,22.5397,2.4667,0
7554,11/11/2015,19,38.4905,2.1973,22.9903,2.8633,0
7555,11/11/2015,20,39.4377,2.1866,21.0858,2.4504,0
7556,11/11/2015,21,39.0845,2.1227,12.1253,2.2368,0
7557,11/11/2015,22,36.8646,2.1198,20.7925,3.0378,0.008
7558,11/11/2015,23,35.0832,2.0725,18.976,3.4318,0.113
7559,11/12/2015,0,33.7542,2.0592,18.6517,3.9358,0.283
7560,11/12/2015,1,34.0247,2.0465,19.491,3.7094,0.512
7561,11/12/2015,2,35.3874,2.0009,14.4213,2.8553,0.687
7562,11/12/2015,3,35.904,1.9841,8.5882,2.5979,0.774
7563,11/12/2015,4,36.0796,1.9849,7.4228,2.6485,0.801
7564,11/12/2015,5,36.9867,2.0107,7.5525,2.4498,0.777
7565,11/12/2015,6,38.8543,2.0839,9.8079,2.2424,0.712
7566,11/12/2015,7,39.9228,2.1341,12.3518,2.1479,0.639
7567,11/12/2015,8,51.1967,2.3139,6.0797,0.6459,0.512
7568,11/12/2015,9,51.1467,2.6374,3.5411,1.1883,0.325
7569,11/12/2015,10,45.8407,2.7274,4.863,2.6168,0.114
7570,11/12/2015,11,46.4819,2.8881,4.2401,3.2679,0
7571,11/12/2015,12,43.8708,2.7735,3.2131,3.428,0
7572,11/12/2015,13,42.3611,2.8139,2.1624,4.0535,0
7573,11/12/2015,14,43.1334,3.0508,1.9992,4.6299,0
7574,11/12/2015,15,42.6138,3.1128,2.0029,5.3374,0
7575,11/12/2015,16,46.3841,3.2249,3.0389,5.1523,0
7576,11/12/2015,17,53.3676,3.1452,1.95,4.0276,0
7577,11/12/2015,18,56.315,3.0595,1.6976,3.9334,0
7578,11/12/2015,19,57.6714,3.0225,2.6651,2.6712,0
7579,11/12/2015,20,62.469,3.0035,3.2713,2.4973,0
7580,11/12/2015,21,71.0123,3.0888,1.989,1.8852,0
7581,11/12/2015,22,66.3171,3.0017,3.8728,2.1493,0.009
7582,11/12/2015,23,54.1732,2.5423,3.9315,4.288,0.115
7583,11/13/2015,0,67.8222,2.8246,2.475,-0.0342,0.327
7584,11/13/2015,1,69.8346,2.8555,2.2446,0.0493,0.498
7585,11/13/2015,2,65.6944,2.8044,1.7669,0.3009,0.640
7586,11/13/2015,3,69.6556,2.6993,1.3023,0.0782,0.743
7587,11/13/2015,4,64.6516,2.6403,1.2559,0.5196,0.782
7588,11/13/2015,5,64.4555,2.6835,1.7426,0.3949,0.759
7589,11/13/2015,6,67.3628,2.7779,1.8043,1.0501,0.698
7590,11/13/2015,7,58.6468,2.6456,1.9322,2.9974,0.602
7591,11/13/2015,8,48.8915,2.4289,1.8872,4.5782,0.411
7592,11/13/2015,9,42.0735,2.8693,1.4678,6.1157,0.287
7593,11/13/2015,10,32.1465,2.6243,2.5023,6.9851,0.118
7594,11/13/2015,11,43.3318,3.4121,1.8974,6.7002,0
7595,11/13/2015,12,41.4313,3.6377,2.0644,8.0055,0
7596,11/13/2015,13,21.2874,2.206,4.8093,9.5535,0
7597,11/13/2015,14,21.777,2.4025,5.9165,10.6298,0
7598,11/13/2015,15,17.8681,2.0935,5.1422,11.7971,0
7599,11/13/2015,16,18.8222,2.1564,3.0034,12.2595,0
7600,11/13/2015,17,24.9257,2.2751,1.1982,11.0631,0
7601,11/13/2015,18,30.1003,2.4876,2.2272,10.6566,0
7602,11/13/2015,19,36.9937,2.7944,1.2954,8.8373,0
7603,11/13/2015,20,42.1037,3.0124,1.7612,8.3237,0
7604,11/13/2015,21,38.7208,2.5381,0.503,8.1582,0
7605,11/13/2015,22,36.8611,2.39,1.2338,8.5625,0.011
7606,11/13/2015,23,31.771,2.2138,1.7141,9.6174,0.136
7607,11/14/2015,0,34.3155,2.2524,1.4205,8.4911,0.223
7608,11/14/2015,1,36.2743,2.2718,1.2476,8.2958,0.394
7609,11/14/2015,2,37.7474,2.2824,1.0943,7.6282,0.602
7610,11/14/2015,3,32.2868,2.2016,1.379,8.979,0.714
7611,11/14/2015,4,34.3879,2.2302,1.0468,9.5111,0.749
7612,11/14/2015,5,34.1045,2.2473,1.4078,9.7593,0.699
7613,11/14/2015,6,33.1745,2.2561,0.4753,9.8391,0.652
7614,11/14/2015,7,33.7778,2.2942,1.0951,10.1833,0.558
7615,11/14/2015,8,35.8,2.5764,1.8063,10.1376,0.426
7616,11/14/2015,9,26.4115,2.6732,0.7397,10.7457,0.257
7617,11/14/2015,10,23.7232,2.6814,1.3592,11.858,0.112
7618,11/14/2015,11,23.5328,2.8397,1.2466,12.6517,0.010
7619,11/14/2015,12,20.3361,2.6825,2.9516,13.7476,0
7620,11/14/2015,13,19.2417,2.6123,3.7579,14.0497,0
7621,11/14/2015,14,17.922,2.4849,3.6256,14.4449,0
7622,11/14/2015,15,16.8209,2.35,3.2895,14.7704,0
7623,11/14/2015,16,18.2977,2.4211,2.4334,14.7483,0
7624,11/14/2015,17,29.2046,2.7757,0.6596,13.9246,0
7625,11/14/2015,18,34.4702,2.8027,0.7435,13.2155,0
7626,11/14/2015,19,35.256,2.8095,1.8365,12.3684,0
7627,11/14/2015,20,37.0171,2.9637,2.7741,11.6508,0
7628,11/14/2015,21,40.3977,3.0418,2.8636,10.9622,0
7629,11/14/2015,22,40.7012,2.9734,2.1784,10.9249,0.010
7630,11/14/2015,23,39.4143,2.8711,1.5262,11.0987,0.027
7631,11/15/2015,0,36.0982,2.7052,0.9096,10.8288,0.076
7632,11/15/2015,1,34.4119,2.6176,1.1478,10.7722,0.404
7633,11/15/2015,2,29.5972,2.1891,3.7629,10.0065,0.594
7634,11/15/2015,3,17.3591,1.5312,3.5934,10.1436,0.674
7635,11/15/2015,4,22.6546,1.7443,3.0546,9.4006,0.705
7636,11/15/2015,5,21.4612,1.5728,2.3548,9.3778,0.452
7637,11/15/2015,6,20.7479,1.5835,1.5771,9.7935,0.271
7638,11/15/2015,7,20.0204,1.6926,6.2365,10.4911,0.284
7639,11/15/2015,8,17.7982,1.7312,5.982,11.1373,0.177
7640,11/15/2015,9,16.9199,1.8275,5.2493,11.5456,0.139
7641,11/15/2015,10,16.4593,1.9851,1.6493,12.5409,0.054
7642,11/15/2015,11,20.6656,2.5039,2.9222,12.5539,0.006
7643,11/15/2015,12,22.3351,2.6881,2.8613,12.5137,0
7644,11/15/2015,13,17.5734,2.2629,2.766,13.3288,0
7645,11/15/2015,14,14.3196,1.8909,3.2914,13.4907,0
7646,11/15/2015,15,13.8609,1.7899,2.9907,13.6333,0
7647,11/15/2015,16,16.1839,1.866,1.6744,13.2215,0
7648,11/15/2015,17,22.8265,2.2848,4.0908,12.0232,0
7649,11/15/2015,18,23.6805,2.1609,2.7959,11.1482,0
7650,11/15/2015,19,23.6678,1.9937,2.9237,10.2935,0
7651,11/15/2015,20,23.0479,1.8769,3.5051,9.7478,0
7652,11/15/2015,21,28.0269,1.9518,1.9996,10.5801,0
7653,11/15/2015,22,25.9218,1.8414,2.661,10.9453,0.003
7654,11/15/2015,23,24.9208,1.7711,2.5167,10.7043,0.050
7655,11/16/2015,0,21.2168,1.527,3.8213,10.9292,0.208
7656,11/16/2015,1,19.0477,1.4687,3.8178,9.9236,0.385
7657,11/16/2015,2,19.623,1.569,3.1126,9.8278,0.469
7658,11/16/2015,3,28.698,1.8156,2.6995,7.5711,0.481
7659,11/16/2015,4,26.1977,1.787,1.3931,7.4954,0.586
7660,11/16/2015,5,30.5654,1.9568,3.6924,6.2822,0.623
7661,11/16/2015,6,35.5404,2.2568,2.1043,6.1436,0.627
7662,11/16/2015,7,32.8221,2.174,1.8186,6.786,0.592
7663,11/16/2015,8,28.7403,2.0134,2.9126,6.6089,0.459
7664,11/16/2015,9,33.9226,2.3714,3.2251,6.0613,0.305
7665,11/16/2015,10,41.2846,2.6006,5.1644,3.4517,0.130
7666,11/16/2015,11,35.1685,2.4403,6.6059,4.468,0.007
7667,11/16/2015,12,32.4815,2.3652,6.5691,5.1043,0
7668,11/16/2015,13,31.027,2.3424,5.3318,5.7327,0
7669,11/16/2015,14,30.7394,2.2923,3.1151,5.9304,0
7670,11/16/2015,15,57.4526,3.6177,5.2759,3.7422,0
7671,11/16/2015,16,94.4628,4.6711,3.3452,0.5777,0
7672,11/16/2015,17,99.9724,4.8836,3.4397,0.3023,0
7673,11/16/2015,18,99.8966,4.9853,4.3771,0.7218,0
7674,11/16/2015,19,100.0,4.9052,2.7924,0.3898,0
7675,11/16/2015,20,100.0,4.933,3.2396,0.5545,0
7676,11/16/2015,21,100.0,4.6696,8.2424,-0.4984,0
7677,11/16/2015,22,100.0,4.5838,8.8155,-0.7567,0.011
7678,11/16/2015,23,100.0,4.5736,6.7686,-0.7524,0.157
7679,11/17/2015,0,100.0,4.5081,9.0917,-0.9664,0.359
7680,11/17/2015,1,100.0,4.453,7.7852,-1.1223,0.528
7681,11/17/2015,2,100.0,4.4002,6.29,-1.2739,0.657
7682,11/17/2015,3,99.5889,4.4963,6.381,-0.9271,0.721
7683,11/17/2015,4,94.1434,4.2849,6.3993,-0.6373,0.742
7684,11/17/2015,5,93.639,4.1412,3.3679,-0.8262,0.730
7685,11/17/2015,6,86.1866,3.9775,4.7373,-0.242,0.685
7686,11/17/2015,7,78.5223,3.5867,4.2181,-0.4033,0.620
7687,11/17/2015,8,84.9521,3.5153,1.074,-1.3422,0.503
7688,11/17/2015,9,77.5276,3.4324,3.0287,-0.1486,0.327
7689,11/17/2015,10,66.2595,3.3221,6.3555,0.9653,0.123
7690,11/17/2015,11,66.3125,3.6139,5.9687,2.1918,0
7691,11/17/2015,12,55.4265,3.2321,7.7854,3.1596,0
7692,11/17/2015,13,50.4545,3.1044,6.1249,3.776,0
7693,11/17/2015,14,46.4664,3.0552,6.2736,4.6099,0
7694,11/17/2015,15,38.6448,2.6611,9.1588,5.3185,0
7695,11/17/2015,16,43.2047,2.6227,11.176,3.657,0
7696,11/17/2015,17,44.893,2.4717,9.8491,2.4501,0
7697,11/17/2015,18,45.2998,2.4337,9.3826,2.1688,0
7698,11/17/2015,19,43.2498,2.3685,9.6839,2.4,0
7699,11/17/2015,20,41.6457,2.3689,11.7616,2.9397,0
7700,11/17/2015,21,38.4495,2.3203,13.8446,3.6693,0
7701,11/17/2015,22,40.0458,2.3988,12.6912,3.5329,0.010
7702,11/17/2015,23,41.2783,2.4819,12.1213,3.5764,0.154
7703,11/18/2015,0,41.1501,2.5646,12.6115,3.9877,0.361
7704,11/18/2015,1,42.6386,2.7331,14.3416,4.3703,0.549
7705,11/18/2015,2,41.8986,2.8531,21.7204,5.2676,0.691
7706,11/18/2015,3,43.8355,2.8892,25.1443,4.6772,0.782
7707,11/18/2015,4,46.1908,2.9711,25.1623,4.2203,0.823
7708,11/18/2015,5,42.787,2.7879,11.0054,4.3518,0.818
7709,11/18/2015,6,43.6185,2.805,9.4429,4.2327,0.767
7710,11/18/2015,7,44.0109,2.8969,22.6876,4.5467,0.670
7711,11/18/2015,8,44.9167,3.006,33.9697,4.908,0.526
7712,11/18/2015,9,44.8212,3.1522,19.5935,5.4117,0.336
7713,11/18/2015,10,42.7006,3.2715,16.3732,6.5461,0.123
7714,11/18/2015,11,43.8092,3.4025,15.7449,6.4994,0
7715,11/18/2015,12,41.7546,3.3366,14.7737,6.733,0
7716,11/18/2015,13,40.477,3.2072,14.3458,6.4974,0
7717,11/18/2015,14,43.3693,3.3242,12.9147,5.9609,0
7718,11/18/2015,15,45.7711,3.3483,8.4912,5.4649,0
7719,11/18/2015,16,47.9201,3.3981,5.4535,5.3095,0
7720,11/18/2015,17,71.2719,3.1958,7.3677,-1.0234,0
7721,11/18/2015,18,86.4573,3.1308,3.4002,-2.9465,0
7722,11/18/2015,19,90.3023,3.0666,6.2198,-3.424,0
7723,11/18/2015,20,90.4644,3.2024,7.8086,-3.2518,0
7724,11/18/2015,21,88.0199,3.0756,7.6296,-3.1594,0
7725,11/18/2015,22,85.813,3.0434,8.7261,-2.9151,0.013
7726,11/18/2015,23,84.0311,2.9613,7.8112,-2.4529,0.096
7727,11/19/2015,0,83.7115,2.8927,6.8466,-2.0639,0.258
7728,11/19/2015,1,83.7679,2.7971,5.2885,-2.2404,0.529
7729,11/19/2015,2,85.8031,2.7485,6.3935,-2.6375,0.686
7730,11/19/2015,3,82.1846,2.7781,5.9894,-2.1245,0.774
7731,11/19/2015,4,75.1886,2.6686,5.2695,-0.4025,0.814
7732,11/19/2015,5,69.057,2.6025,5.0929,0.708,0.809
7733,11/19/2015,6,63.8248,2.5898,5.0502,1.0505,0.759
7734,11/19/2015,7,59.2825,2.5469,5.312,1.4642,0.662
7735,11/19/2015,8,61.0249,2.6294,3.2201,1.0432,0.520
7736,11/19/2015,9,59.0433,2.9067,1.8626,0.4573,0.333
7737,11/19/2015,10,46.124,2.9042,4.5811,2.6477,0.120
7738,11/19/2015,11,42.1189,2.8751,5.9263,3.529,0
7739,11/19/2015,12,41.6773,3.0078,4.173,4.5128,0
7740,11/19/2015,13,39.2629,3.0627,3.6552,5.5798,0
7741,11/19/2015,14,37.6197,3.0875,4.0974,6.2962,0
7742,11/19/2015,15,37.1993,3.1161,3.643,6.9477,0
7743,11/19/2015,16,38.7339,3.1469,3.4348,7.1721,0
7744,11/19/2015,17,57.1059,3.6745,2.4774,5.1597,0
7745,11/19/2015,18,65.7934,3.643,2.7845,4.9024,0
7746,11/19/2015,19,57.5047,3.2251,4.2452,5.8316,0
7747,11/19/2015,20,51.9865,3.0423,4.0361,6.5876,0
7748,11/19/2015,21,50.8045,3.0225,2.5177,7.2205,0
7749,11/19/2015,22,45.5798,3.0303,1.2303,7.6972,0.015
7750,11/19/2015,23,43.313,3.2619,3.8004,8.8461,0.150
7751,11/20/2015,0,43.5898,3.2616,3.8238,8.6224,0.347
7752,11/20/2015,1,53.0631,4.4924,9.1217,8.8319,0.505
7753,11/20/2015,2,54.2409,4.59,11.1552,8.6706,0.653
7754,11/20/2015,3,50.8958,4.3587,10.4352,8.7769,0.747
7755,11/20/2015,4,49.2481,4.1556,8.5494,8.6312,0.788
7756,11/20/2015,5,45.608,3.921,6.9997,8.9575,0.775
7757,11/20/2015,6,40.4622,3.586,7.1671,9.3479,0.691
7758,11/20/2015,7,40.185,3.4944,5.6241,9.1518,0.589
7759,11/20/2015,8,35.773,3.3951,7.0469,10.2817,0.438
7760,11/20/2015,9,37.7453,3.7875,7.1348,10.209,0.252
7761,11/20/2015,10,51.1603,4.3432,8.4276,8.3074,0.096
7762,11/20/2015,11,88.6557,6.0441,5.574,4.9618,0.012
7763,11/20/2015,12,97.7388,5.4505,6.5729,1.0073,0
7764,11/20/2015,13,85.5929,4.4467,4.8941,0.3609,0
7765,11/20/2015,14,73.6601,3.4982,6.1509,-0.5567,0
7766,11/20/2015,15,77.0106,3.2753,5.725,-1.7494,0
7767,11/20/2015,16,85.3525,3.2942,5.0758,-2.877,0
7768,11/20/2015,17,95.8429,3.3178,4.1027,-4.0864,0
7769,11/20/2015,18,99.9696,3.29,3.639,-4.6498,0
7770,11/20/2015,19,99.9895,3.0974,3.6149,-5.1999,0
7771,11/20/2015,20,100.0,3.1303,4.0672,-5.0918,0
7772,11/20/2015,21,99.9983,2.9335,5.738,-5.8582,0
7773,11/20/2015,22,99.9993,2.7169,4.0724,-6.7284,0.015
7774,11/20/2015,23,99.9985,2.566,1.2961,-7.304,0.148
7775,11/21/2015,0,96.3767,2.4237,1.7359,-7.6662,0.340
7776,11/21/2015,1,94.9069,2.1585,3.2629,-7.6457,0.516
7777,11/21/2015,2,96.5913,2.3086,4.6275,-7.5106,0.651
7778,11/21/2015,3,95.5178,2.1698,5.6018,-7.4934,0.739
7779,11/21/2015,4,94.4464,1.7601,5.4324,-7.8926,0.779
7780,11/21/2015,5,93.0457,1.7507,3.8659,-8.2128,0.772
7781,11/21/2015,6,96.9553,1.8803,3.9487,-8.9284,0.723
7782,11/21/2015,7,99.854,2.11,4.3926,-9.1989,0.631
7783,11/21/2015,8,99.4818,2.0732,2.8265,-6.6495,0.497
7784,11/21/2015,9,72.238,2.1372,3.8039,-2.779,0.313
7785,11/21/2015,10,23.2093,1.1649,16.5837,1.1204,0.125
7786,11/21/2015,11,17.3316,1.0046,12.9866,2.5923,0
7787,11/21/2015,12,15.1656,1.0203,13.2,4.7488,0
7788,11/21/2015,13,14.2997,0.968,12.9858,4.763,0
7789,11/21/2015,14,14.4025,0.9955,5.9132,4.9879,0
7790,11/21/2015,15,13.9123,0.9832,6.0045,5.4644,0
7791,11/21/2015,16,14.9628,1.0442,10.8932,5.4794,0
7792,11/21/2015,17,14.9177,1.0277,14.1888,5.6397,0
7793,11/21/2015,18,14.8773,1.0013,11.9821,5.3405,0
7794,11/21/2015,19,13.7708,0.9368,6.0333,5.5579,0
7795,11/21/2015,20,13.2285,0.9112,7.4456,5.717,0
7796,11/21/2015,21,12.6645,0.902,11.7603,6.2016,0
7797,11/21/2015,22,12.2106,0.8798,14.0832,6.2247,0.017
7798,11/21/2015,23,12.4219,0.8684,8.14,5.8305,0.138
7799,11/22/2015,0,12.641,0.8911,14.6209,5.8812,0.346
7800,11/22/2015,1,12.4789,0.8586,15.3228,5.4781,0.526
7801,11/22/2015,2,12.2245,0.8563,17.8439,5.6942,0.659
7802,11/22/2015,3,11.9367,0.8741,16.9991,6.3205,0.745
7803,11/22/2015,4,12.4927,0.94,12.535,6.8207,0.785
7804,11/22/2015,5,13.7101,1.0605,16.5613,7.2783,0.780
7805,11/22/2015,6,14.6528,1.1642,18.071,7.7541,0.733
7806,11/22/2015,7,15.6789,1.2687,15.0141,8.0597,0.641
7807,11/22/2015,8,16.118,1.3431,10.6969,8.5176,0.502
7808,11/22/2015,9,16.396,1.5,11.2364,9.2293,0.321
7809,11/22/2015,10,16.0896,1.5452,13.1562,9.6932,0.122
7810,11/22/2015,11,16.8222,1.7455,14.0674,10.6307,0
7811,11/22/2015,12,17.4376,1.944,14.5316,11.766,0
7812,11/22/2015,13,18.2097,2.084,12.2897,11.9905,0
7813,11/22/2015,14,18.1273,2.1504,13.7186,12.6654,0
7814,11/22/2015,15,17.859,2.1387,12.4854,12.9951,0
7815,11/22/2015,16,19.1439,2.1934,9.2407,12.7685,0
7816,11/22/2015,17,20.5668,2.1406,5.3971,11.9176,0
7817,11/22/2015,18,25.7443,2.2827,3.113,10.8869,0
7818,11/22/2015,19,26.0484,2.3152,4.1975,10.3418,0
7819,11/22/2015,20,29.4698,2.3683,2.9524,10.2745,0
7820,11/22/2015,21,29.4571,2.3583,1.7884,9.7425,0
7821,11/22/2015,22,43.675,2.822,2.88,8.3351,0.014
7822,11/22/2015,23,36.5589,2.5087,1.5171,7.5543,0.145
7823,11/23/2015,0,34.0551,2.3662,2.8795,8.6868,0.332
